primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.rt;slider_resp_response.started;slider_resp_response.stopped;key_resp.rt;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
4.0;m;004_o_m_s_a.jpg;sad;7.0;sad_2.4ns.avi;sad;7.0;congruent;130.0;160.0;153.02079367163634;s_s;;;;;0;51;51;51;;;;;;;652.1845106999999;None;653.7010022999998;654.0258905999999;655.2105914999997;655.2343836;663.1258416000001;None;7;0;663.1258416000001;None;;;;;;;;5;;;;;1.065651699999762;;;664.6757979999998;None;None;None;[];664.6757979999998;None;None;;664.6757979999998;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
8.0;m;008_y_m_h_a.jpg;happy;9.0;happy_1.2ns.avi;happy;9.0;congruent;120.0;150.0;210.98946429383824;h_h;;;;;0;52;52;52;;;;;;;667.7006541000001;None;669.7506045999999;670.0756299;671.2422375000001;671.2594306000001;683.9918342000001;None;9;0;683.9918342000001;None;;;;;;;;8;;;;;1.367892899999788;;;685.5417165999997;None;None;None;[];685.5417165999997;None;"['9', '9', '9', '9']";"[0.6737730999998348, 0.8736552999998821, 1.1778199000000313, 1.537829999999758]";685.5417165999997;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_52.2ns.avi;happy;9.0;incongruent;130.0;150.0;172.57202848318138;s_h;;;;;0;53;53;53;;;;;;;688.5416704999998;None;690.1998015999998;690.5248548999998;691.7426433999999;691.758339;695.2081278999999;None;9;0;695.2081278999999;None;;;;;;;;8;;;;;0.9994304000001648;;;696.7662522;None;None;None;[];696.7662522;None;"['9', '9', '9']";"[0.5212907000000087, 0.7291291999999885, 1.0492828000001282]";696.7662522;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
9.0;f;019_m_f_s_a.jpg;sad;7.0;happy_61.1ns.avi;happy;9.0;incongruent;130.0;150.0;181.3003220572762;s_h;;;;;0;54;54;54;;;;;;;699.7666309000001;None;701.5412209000001;701.8577427;703.0327689999999;703.0493572999999;710.3826540999999;None;9;0;710.3826540999999;None;;;;;;;;6;;;;;1.0247872999998435;;;711.9325165999999;None;None;None;[];711.9325165999999;None;['9'];[1.1151519999998527];711.9325165999999;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_133.1.wmv;sad;7.0;incongruent;120.0;160.0;198.86251500867985;h_s;;;;;0;55;55;55;;;;;;;714.9410002999998;None;716.8073009999998;717.1323877;718.2574463999999;718.2739819999997;720.257239;None;None;0;720.257239;None;;;;;;;;3;;;;;;;;721.8072373;None;None;None;[];721.8072373;None;"['7', '7']";"[0.04023649999999179, 1.8961018999998487]";721.8072373;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_128.2.wmv;sad;7.0;incongruent;120.0;160.0;206.10005857915363;h_s;;;;;0;56;56;56;;;;;;;724.8155893999997;None;726.7569644999999;727.0820842999997;728.2152523999998;728.2320202999999;730.2069812999998;None;7;0;730.2069812999998;None;;;;;;;;3;;;;;0.864495799999986;;;731.7568886999998;None;None;None;[];731.7568886999998;None;"['7', '7']";"[0.7785234999996646, 1.2268251999998938]";731.7568886999998;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
1.0;f;021_o_f_s_a.jpg;sad;7.0;sad_9.5ns.avi;sad;7.0;congruent;130.0;160.0;206.16642757875042;s_s;;;;;0;57;57;57;;;;;;;734.7569786999998;None;736.6900529999998;737.0150977999997;738.1983971999998;738.2170308999998;743.8733225999999;None;7;0;743.8733225999999;None;;;;;;;;3;;;;;1.0061673000000155;;;745.4230991;None;None;None;[];745.4230991;None;"['7', '7', '7']";"[0.6164229000000887, 0.9522898999998688, 1.3684066999999231]";745.4230991;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
1.0;f;021_o_f_h_a.jpg;happy;9.0;happy_12.1ns.avi;happy;9.0;congruent;120.0;150.0;132.59080005900228;h_h;;;;;0;58;58;58;;;;;;;748.4317720999998;None;749.8062251000001;750.1313184;751.2979061999999;751.3145664999997;758.8726748999998;None;9;0;758.8726748999998;None;;;;;;;;7;;;;;0.9508098999999675;;;760.4226034999997;None;None;None;[];760.4226034999997;None;"['9', '9']";"[0.6490076999998564, 0.9852289999998902]";760.4226034999997;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
3.0;m;013_y_m_s_a.jpg;sad;7.0;happy_56.2ns.avi;happy;9.0;incongruent;130.0;150.0;163.39234110935848;s_h;;;;;0;59;59;59;;;;;;;763.4227069999997;None;765.0224807999998;765.3390448;766.4891297999998;766.5059258000001;771.5056492999997;None;9;0;771.5056492999997;None;;;;;;;;5;;;;;1.029772000000321;;;773.0556078999998;None;None;None;[];773.0556078999998;None;None;;773.0556078999998;None;;;S11941;2022_Dec_20_1623;VideoMask;2021.1.2;120.06488306306387;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;776.0888087999997;None;;;;;;
