primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;slider_resp_response.rt;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
0.0;f;030_o_f_s_a.jpg;sad;7.0;happy_125.3.wmv;happy;9.0;incongruent;130.0;150.0;220.51454909128134;s_h;;;;;0;31;31;31;;;;;;;425.29518470028415;None;427.3449814002961;427.6617434001528;428.795435000211;428.8200197000988;430.7950050001964;None;9;0;0.41393470019102097;430.7950050001964;None;;;;;;;;8;;;;;;;432.3448856002651;None;None;None;[];432.3448856002651;None;"['9', '9', '9']";"[0.39218480000272393, 0.6158306002616882, 0.82386239990592]";432.3448856002651;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
0.0;f;030_o_f_s_a.jpg;sad;7.0;sad_64.3ns.avi;sad;7.0;congruent;130.0;160.0;165.78667874766072;s_s;;;;;0;32;32;32;;;;;;;435.3449264001101;None;436.9365158001892;437.25298950029537;438.40307189989835;438.41975250001997;443.3863305998966;None;7;0;0.6389051997102797;443.3863305998966;None;;;;;;;;3;;;;;;;444.93619689997286;None;None;None;[];444.93619689997286;None;"['7', '7', '7']";"[0.32864690013229847, 0.5447120000608265, 1.0967512000352144]";444.93619689997286;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
3.0;m;013_y_m_s_a.jpg;sad;7.0;sad_7.7ns.avi;sad;7.0;congruent;130.0;160.0;196.24182255763262;s_s;;;;;0;33;33;33;;;;;;;447.94451510021463;None;449.78593240026385;450.10268380027264;451.3441844000481;451.36086199991405;457.2358050001785;None;7;0;0.6530993999913335;457.2358050001785;None;;;;;;;;4;;;;;;;458.7857995000668;None;None;None;[];458.7857995000668;None;['7'];[0.3830025000497699];458.7857995000668;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
3.0;m;013_y_m_h_a.jpg;happy;9.0;happy_9.1ns.avi;happy;9.0;congruent;120.0;150.0;165.1890303600433;h_h;;;;;0;34;34;34;;;;;;;461.78576559992507;None;463.36890510004014;463.6855537001975;464.91059229988605;464.9273105999455;468.04380819993094;None;9;0;0.6530819004401565;468.04380819993094;None;;;;;;;;6;;;;;;;469.5937697002664;None;None;None;[];469.5937697002664;None;['9'];[0.43921800004318357];469.5937697002664;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
4.0;m;004_o_m_h_a.jpg;happy;9.0;sad_95.1ns.avi;sad;7.0;incongruent;120.0;160.0;152.68270002069931;h_s;;;;;0;35;35;35;;;;;;;472.59372440027073;None;474.0935762003064;474.4101440999657;475.6353052998893;475.65191520005465;484.3350248001516;None;7;0;0.6418488002382219;484.3350248001516;None;;;;;;;;2;;;;;;;485.88487539999187;None;None;None;[];485.88487539999187;None;"['7', '7', '7']";"[0.30014559999108315, 0.5240758997388184, 0.732016199734062]";485.88487539999187;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
3.0;m;013_y_m_h_a.jpg;happy;9.0;sad_113.2.wmv;sad;7.0;incongruent;120.0;160.0;217.4973891947951;h_s;;;;;0;36;36;36;;;;;;;488.8848733003251;None;490.91800960013643;491.23463409999385;492.3598206001334;492.37636899994686;494.3679231000133;None;8;0;1.024933099746704;494.3679231000133;None;;;;;;;;5;;;;;;;495.9512964999303;None;None;None;[];495.9512964999303;None;None;;495.9512964999303;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
4.0;m;004_o_m_h_a.jpg;happy;9.0;happy_25.1ns.avi;happy;9.0;congruent;120.0;150.0;216.63044503818386;h_h;;;;;0;37;37;37;;;;;;;498.9760161000304;None;500.9759965999983;501.2927228999324;502.4261453002691;502.4427197002806;506.1178589002229;None;9;0;0.4030709001235664;506.1178589002229;None;;;;;;;;7;;;;;;;507.67594340024516;None;None;None;[];507.67594340024516;None;"['9', '9']";"[0.5169365000911057, 0.7888478003442287]";507.67594340024516;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
4.0;m;004_o_m_s_a.jpg;sad;7.0;happy_131.2.wmv;happy;9.0;incongruent;130.0;150.0;181.38407540847405;s_h;;;;;0;38;38;38;;;;;;;510.684439800214;None;512.4090217002667;512.7257265001535;513.859037599992;513.8757858001627;515.8590232999995;None;9;0;0.46980899991467595;515.8590232999995;None;;;;;;;;8;;;;;;;517.4089732002467;None;None;None;[];517.4089732002467;None;"['9', '9', '9']";"[0.27213079994544387, 0.4882522998377681, 0.6878224997781217]";517.4089732002467;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
0.0;f;040_y_f_h_a.jpg;happy;9.0;happy_24.3ns.avi;happy;9.0;congruent;120.0;150.0;213.25460698950434;h_h;;;;;0;39;39;39;;;;;;;520.4089486999437;None;522.3753567999229;522.6920711998828;523.8755328999832;523.8920674002729;525.7503446000628;None;9;0;0.890586200170219;525.7503446000628;None;;;;;;;;6;;;;;;;527.3170139999129;None;None;None;[];527.3170139999129;None;['9'];[0.3000764003954828];527.3170139999129;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_139.1.wmv;happy;9.0;incongruent;130.0;150.0;162.31500468041804;s_h;;;;;0;40;40;40;;;;;;;530.3168834000826;None;531.8750479002483;532.1917950999923;533.3251753002405;533.3415899001993;535.3252143999562;None;9;0;0.6999038998037577;535.3252143999562;None;;;;;;;;7;;;;;;;536.8750335001387;None;None;None;[];536.8750335001387;None;"['9', '9', '9']";"[0.2940156999975443, 0.5179890999570489, 0.7418174999766052]";536.8750335001387;None;;;S11504;2022_Jun_08_1017;VideoMask;2021.1.2;120.12488182712171;
