22.0,2.0,0.7396443999605253
21.0,1.0,0.8211035091027786
29.0,2.0,0.9440191538395504
24.0,2.0,0.7022864691769848
30.0,2.0,0.4784441666664255
29.0,2.0,0.6928459153904651
23.0,2.0,1.0585966999978365
23.0,1.0,1.0177779699999974
22.0,1.0,0.6665953615380343
22.0,2.0,1.1128000615236278
18.0,1.0,0.8115605583346527
23.0,1.0,0.9054904066647091
22.0,1.0,0.8677565642854981
19.0,1.0,0.6324919666609882
22.0,2.0,0.7116253363598265
22.0,1.0,0.5707022785874349
20.0,1.0,0.9343987071354476
22.0,2.0,0.7987921000021743
23.0,2.0,0.6420439615456137
19.0,1.0,0.5540013785752568
27.0,2.0,0.7378319065862645
22.0,1.0,0.7337194230729858
26.0,2.0,0.6331440866614382
28.0,2.0,0.6694066142995975
29.0,2.0,0.5289422500063665
26.0,2.0,0.7499501199927181
22.0,1.0,0.3305819333375742
22.0,1.0,0.7019343636718325
32.0,1.0,0.8964215999973627
25.0,1.0,0.6694931214109862
23.0,1.0,0.7475563071399977
32.0,2.0,0.5837053666512172
22.0,2.0,0.6402496461434146
26.0,2.0,0.8605134154025179
26.0,2.0,0.6549259066892167
21.0,1.0,0.6895268307774901
25.0,2.0,0.6177678533286477
33.0,1.0,0.5971714866580442
25.0,1.0,0.6386667142838373
30.0,1.0,0.769538018132814
18.0,1.0,0.8352341000169802
30.0,2.0,0.6195662466634531
38.0,1.0,0.7683930071237098
21.0,1.0,0.4863459066665807
23.0,1.0,0.954503207151512
27.0,1.0,0.9629527636365808
44.0,1.0,0.6636616799999805
36.0,1.0,0.5008229700004451
22.0,1.0,0.5057951266877353
30.0,1.0,0.5506284000252241
21.0,1.0,1.0287870200350882
21.0,1.0,0.8791431066890557
28.0,2.0,0.9403574499301612
21.0,2.0,0.9491494832327588
27.0,2.0,0.8223395066491018
33.0,2.0,0.4226136066485197
36.0,1.0,0.6231087846323274
23.0,1.0,0.6109399538478241
24.0,2.0,0.4429973066629221
25.0,1.0,0.9665695866880316
25.0,1.0,0.7361710214920875
41.0,1.0,0.8349309428761315
24.0,1.0,0.7855505732819438
22.0,2.0,0.5493791733092318
26.0,2.0,0.50705178664842
18.0,1.0,0.8656388500031815
24.0,2.0,0.4468503800220788
19.0,2.0,0.6619838933334298
26.0,1.0,0.5997292199870572
18.0,1.0,0.718743858335074
22.0,1.0,0.4429694357427901
41.0,2.0,0.5944254399975761
39.0,2.0,0.8792796399832393
22.0,1.0,0.8975517399987438
21.0,2.0,0.8271533285816466
24.0,1.0,0.6608943400128434
32.0,1.0,0.7913893800073614
27.0,2.0,0.967729783335623
24.0,2.0,0.881101942829056
20.0,2.0,1.430938400095329
21.0,2.0,0.5564398200037733
22.0,1.0,0.8497750461549283
