primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;key_resp.rt;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
1111;m;1111_m_m_h_a.jpg;happy;9;example_30.4ns.avi;neutral;7;incongruent;120.0;170.0;189.5874364012288;;0;0;0;0;;;;;25.939296199998353;1;26.033648299984634;28.033644099952653;28.033644099952653;None;30.066938499978278;None;32.091972499969415;32.416878299962264;33.575131799967494;33.59186929999851;37.89171820000047;None;None;0;37.89171820000047;None;39.44148949999362;None;None;None;[];39.44148949999362;None;5;None;39.44148949999362;None;;;;;;;;;;;;;;;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
1113;f;1113_y_f_s_a.jpg;sad;7;example_30.3ns.avi;neutral;7;incongruent;130.0;170.0;229.02432995836998;;0;1;1;1;;;;;;;;;;;42.46652610000456;None;44.58300549996784;44.89967209997121;46.041324399993755;46.05812679999508;48.049693599983584;None;None;0;48.049693599983584;None;49.60783559997799;None;None;None;[];49.60783559997799;None;5;None;49.60783559997799;None;;;;;;;;;;;;;;;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
9.0;f;019_m_f_h_a.jpg;happy;9.0;sad_115.1.wmv;sad;7.0;incongruent;120.0;160.0;128.09063432376465;h_s;;;;;0;0;0;0;;;;;;;53.641222499951255;None;54.94101829995634;55.257710799982306;56.390890899987426;56.407750299957115;58.390857699967455;None;None;0;58.390857699967455;None;;;;;;;;3;;;;52.624372599995695;None;59.940980699961074;None;None;None;[];59.940980699961074;None;"['7', '7']";"[0.18367749999742955, 0.8794327000505291]";59.940980699961074;None;;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
3.0;m;033_o_m_s_a.jpg;sad;7.0;sad_94.2ns.avi;sad;7.0;congruent;130.0;160.0;182.29120173647655;s_s;;;;;0;1;1;1;;;;;;;62.94070350000402;None;64.69910269998945;65.01568859996041;66.18234619998839;66.19908150000265;68.84069759998238;None;7;0;68.84069759998238;None;;;;;;;;3;;;;;;70.39060649997555;None;None;None;[];70.39060649997555;None;"['7', '7', '7']";"[0.7979314000112936, 1.1422193000325933, 1.6700937999994494]";70.39060649997555;None;0.8278051000088453;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
8.0;m;008_y_m_h_a.jpg;happy;9.0;happy_26.1ns.avi;happy;9.0;congruent;120.0;150.0;155.9437854594882;h_h;;;;;0;2;2;2;;;;;;;73.39898169995286;None;74.92369289998896;75.24045199999819;76.37379419995705;76.39044729998568;78.36538839997957;None;9;0;78.36538839997957;None;;;;;;;;5;;;;;;79.91531079995912;None;None;None;[];79.91531079995912;None;None;;79.91531079995912;None;1.2711730999872088;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_138.1.wmv;sad;7.0;incongruent;120.0;160.0;133.99071306426532;h_s;;;;;0;3;3;3;;;;;;;82.94858079997357;None;84.27327089995379;84.58999319997383;85.71497329999693;85.73159159999341;87.72334889997728;None;7;0;87.72334889997728;None;;;;;;;;5;;;;;;89.27309189998778;None;None;None;[];89.27309189998778;None;['7'];[1.8354563000029884];89.27309189998778;None;1.3689732000348158;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
8.0;f;028_y_f_s_a.jpg;sad;7.0;sad_64.2ns.avi;sad;7.0;congruent;130.0;160.0;229.88540597086478;s_s;;;;;0;4;4;4;;;;;;;92.28165509999963;None;94.5148425999796;94.8314728999976;95.9647567999782;95.98133689997485;106.96432699996512;None;9;0;106.96432699996512;None;;;;;;;;3;;;;;;108.53093359997729;None;None;None;[];108.53093359997729;None;"['7', '7']";"[0.7294040999840945, 1.4253787000197917]";108.53093359997729;None;0.6561653999960981;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
7.0;m;027_o_m_s_a.jpg;sad;7.0;sad_10.4ns.avi;sad;7.0;congruent;130.0;160.0;185.20129417468752;s_s;;;;;0;5;5;5;;;;;;;111.53093979996629;None;113.28901000000769;113.60560289997375;114.83105819998309;114.847856999957;117.90587439999217;None;7;0;117.90587439999217;None;;;;;;;;3;;;;;;119.44733049999923;None;None;None;[];119.44733049999923;None;"['7', '7']";"[0.5970202999887988, 1.0133203000295907]";119.44733049999923;None;0.9065972000244074;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
2.0;f;012_o_f_s_a.jpg;sad;7.0;sad_7.5ns.avi;sad;7.0;congruent;130.0;160.0;220.27842655424388;s_s;;;;;0;6;6;6;;;;;;;122.44744249997893;None;124.80534849996911;125.12200529995607;126.29709790000925;126.31371570000192;129.04718399996636;None;7;0;129.04718399996636;None;;;;;;;;4;;;;;;130.59694909997052;None;None;None;[];130.59694909997052;None;['7'];[0.8156386999762617];130.59694909997052;None;0.7812240999774076;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_27.1ns.avi;happy;9.0;congruent;120.0;150.0;146.44967055810616;h_h;;;;;0;7;7;7;;;;;;;133.5969268999761;None;135.0384236999671;135.35505799995735;136.5130894999602;136.53003159997752;138.98000009998213;None;9;0;138.98000009998213;None;;;;;;;;6;;;;;;140.52996059996076;None;None;None;[];140.52996059996076;None;['9'];[0.6426446000114083];140.52996059996076;None;0.9285190999507904;;;S11660;2022_Aug_15_1200;VideoMask;2021.1.2;120.03490613701925;
