primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;slider_resp_response.rt;text_start.started;text_start.stopped;key_resp.rt;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
3.0;m;033_o_m_h_a.jpg;happy;9.0;happy_24.2ns.avi;happy;9.0;congruent;120.0;150.0;167.9423847659953;h_h;;;;;0;49;49;49;;;;;;;630.0685834002215;None;631.6600905000232;631.9767924000043;633.1768591001164;633.1935672000982;636.8441038001329;None;9;0;636.8441038001329;None;;;;;;;;6;;;;;;;0.42687490000389516;638.5933646000922;None;None;None;[];638.5933646000922;None;['9'];[0.22176530002616346];638.5933646000922;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
1.0;f;021_o_f_s_a.jpg;sad;7.0;happy_61.2ns.avi;happy;9.0;incongruent;130.0;150.0;210.94664004826666;s_h;;;;;0;50;50;50;;;;;;;641.5932552001905;None;643.5514218001626;643.8680559000932;645.0429655001499;645.0598502000794;649.526412300067;None;9;0;649.526412300067;None;;;;;;;;5;;;;;;;0.33657669997774065;651.0763154001907;None;None;None;[];651.0763154001907;None;None;;651.0763154001907;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
4.0;m;004_o_m_s_a.jpg;sad;7.0;sad_2.4ns.avi;sad;7.0;congruent;130.0;160.0;153.02079367163634;s_s;;;;;0;51;51;51;;;;;;;654.1096161000896;None;655.6009845000226;655.9177124002017;657.0594817001838;657.0761526001152;665.01766280015;None;7;0;665.01766280015;None;;;;;;;;4;;;;;;;0.32553880009800196;666.5674902000464;None;None;None;[];666.5674902000464;None;['7'];[0.5036790000740439];666.5674902000464;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
8.0;m;008_y_m_h_a.jpg;happy;9.0;happy_1.2ns.avi;happy;9.0;congruent;120.0;150.0;210.98946429383824;h_h;;;;;0;52;52;52;;;;;;;669.5758866001852;None;671.5754543000367;671.8922877002042;673.0506130000576;673.0673448001035;685.8169745001942;None;9;0;685.8169745001942;None;;;;;;;;6;;;;;;;0.3340551999863237;687.3667395000812;None;None;None;[];687.3667395000812;None;"['9', '9', '7']";"[0.3445066998247057, 1.5922605998348445, 2.32838930003345]";687.3667395000812;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_52.2ns.avi;happy;9.0;incongruent;130.0;150.0;172.57202848318138;s_h;;;;;0;53;53;53;;;;;;;690.3667682001833;None;691.9999431001488;692.3165562001523;693.4916550000198;693.5083519001491;696.9999888001475;None;9;0;696.9999888001475;None;;;;;;;;5;;;;;;;0.3989282001275569;698.5496117000002;None;None;None;[];698.5496117000002;None;None;;698.5496117000002;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
9.0;f;019_m_f_s_a.jpg;sad;7.0;happy_61.1ns.avi;happy;9.0;incongruent;130.0;150.0;181.3003220572762;s_h;;;;;0;54;54;54;;;;;;;701.5662789000198;None;703.2995718000457;703.6162151000462;704.7580648001749;704.77467110008;712.1411463001277;None;9;0;712.1411463001277;None;;;;;;;;7;;;;;;;0.32986730011180043;713.6993350000121;None;None;None;[];713.6993350000121;None;"['9', '9']";"[0.26777129992842674, 0.9479483999311924]";713.6993350000121;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_133.1.wmv;sad;7.0;incongruent;120.0;160.0;198.86251500867985;h_s;;;;;0;55;55;55;;;;;;;716.7166084002238;None;718.5824053999968;718.8991503000725;720.0241758001503;720.0407908000052;722.032420600066;None;7;0;722.032420600066;None;;;;;;;;4;;;;;;;0.4705433000344783;723.582343300106;None;None;None;[];723.582343300106;None;['7'];[0.23239220003597438];723.582343300106;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_128.2.wmv;sad;7.0;incongruent;120.0;160.0;206.10005857915363;h_s;;;;;0;56;56;56;;;;;;;726.5823146000039;None;728.5070579000749;728.8238347000442;729.9570427001454;729.9739581001922;731.9569945000112;None;7;0;731.9569945000112;None;;;;;;;;4;;;;;;;0.3379741997923702;733.5070158001035;None;None;None;[];733.5070158001035;None;['7'];[0.28385280002839863];733.5070158001035;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
1.0;f;021_o_f_s_a.jpg;sad;7.0;sad_9.5ns.avi;sad;7.0;congruent;130.0;160.0;206.16642757875042;s_s;;;;;0;57;57;57;;;;;;;736.515353300143;None;738.4401036000345;738.7567985001951;739.93187950016;739.9485562001355;745.6151472001802;None;7;0;745.6151472001802;None;;;;;;;;2;;;;;;;0.38382230000570416;747.1649611000903;None;None;None;[];747.1649611000903;None;"['7', '7', '7']";"[0.2418376998975873, 0.5138913998380303, 1.2179719000123441]";747.1649611000903;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
1.0;f;021_o_f_h_a.jpg;happy;9.0;happy_12.1ns.avi;happy;9.0;congruent;120.0;150.0;132.59080005900228;h_h;;;;;0;58;58;58;;;;;;;750.1733125001192;None;751.4981564001646;751.8147025001235;753.0154115001205;753.0395987001248;760.5645732001867;None;9;0;760.5645732001867;None;;;;;;;;9;;;;;;;0.29835279984399676;762.1144852000289;None;None;None;[];762.1144852000289;None;"['9', '9', '9', '9']";"[0.08451870013959706, 0.3805707001592964, 0.6043601999990642, 0.8926147001329809]";762.1144852000289;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
3.0;m;013_y_m_s_a.jpg;sad;7.0;happy_56.2ns.avi;happy;9.0;incongruent;130.0;150.0;163.39234110935848;s_h;;;;;0;59;59;59;;;;;;;765.1145685000811;None;766.681080600014;766.997646200005;768.1476244002115;768.164279300021;773.1557722000871;None;9;0;773.1557722000871;None;;;;;;;;6;;;;;;;0.3549677999690175;774.730837300187;None;None;None;[];774.730837300187;None;['9'];[12.580306000076234];774.730837300187;None;;;S11312;2022_Mar_23_1829;VideoMask;2021.1.2;120.0569550058914;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;777.7057292000391;None;;;;;;
