primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.rt;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.started;slider_resp_study.stopped;slider_resp_study.rt;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
9.0;f;019_m_f_h_a.jpg;happy;9.0;happy_10.1ns.avi;happy;9.0;congruent;120.0;150.0;157.2463435658512;h_h;;;;;0;47;47;47;;;;;;;600.5069957000087;None;602.0902146000299;602.4069797000266;603.5402509000269;603.5569116999977;610.990102300013;None;9;0;0.42421970004215837;610.990102300013;None;;;;;;;;5;;;;;;612.5400051000179;None;None;None;[];612.5400051000179;None;None;612.5400051000179;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_2.2ns.avi;happy;9.0;congruent;120.0;150.0;206.34800317295262;h_h;;;;;0;48;48;48;;;;;;;615.5648636000114;None;617.581528700015;617.8980289000319;619.0731865999987;619.0980385000003;631.2393153000157;None;9;0;0.5350194000056945;631.2393153000157;None;;;;;;;;5;;;;;;632.7893097000197;None;None;None;[];632.7893097000197;None;None;632.7893097000197;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
3.0;m;033_o_m_h_a.jpg;happy;9.0;happy_24.2ns.avi;happy;9.0;congruent;120.0;150.0;167.9423847659953;h_h;;;;;0;49;49;49;;;;;;;635.8225386000122;None;637.4473400000134;637.7724206999992;638.9141028000158;638.9307634999859;642.622375099978;None;9;0;0.48813489999156445;642.622375099978;None;;;;;;;;5;;;;;;644.1722669000155;None;None;None;[];644.1722669000155;None;None;644.1722669000155;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
1.0;f;021_o_f_s_a.jpg;sad;7.0;happy_61.2ns.avi;happy;9.0;incongruent;130.0;150.0;210.94664004826666;s_h;;;;;0;50;50;50;;;;;;;647.205469699984;None;649.1886886000284;649.5053670000052;650.6468767999904;650.6637324999901;655.1636074000271;None;9;0;1.0027230000123382;655.1636074000271;None;;;;;;;;5;;;;;;656.7135039999848;None;None;None;[];656.7135039999848;None;None;656.7135039999848;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
4.0;m;004_o_m_s_a.jpg;sad;7.0;sad_2.4ns.avi;sad;7.0;congruent;130.0;160.0;153.02079367163634;s_s;;;;;0;51;51;51;;;;;;;659.7467838000157;None;661.2466800999828;661.5717632999877;662.7566895000055;662.7971139000147;670.663067299989;None;7;0;0.4953197999857366;670.663067299989;None;;;;;;;;5;;;;;;672.2130018000025;None;None;None;[];672.2130018000025;None;None;672.2130018000025;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
8.0;m;008_y_m_h_a.jpg;happy;9.0;happy_1.2ns.avi;happy;9.0;congruent;120.0;150.0;210.98946429383824;h_h;;;;;0;52;52;52;;;;;;;675.2379628000199;None;677.2796493999776;677.6045417999849;678.7544529000297;678.7711252000299;691.5207676999853;None;9;0;0.6536149999592453;691.5207676999853;None;;;;;;;;5;;;;;;693.0789270999958;None;None;None;[];693.0789270999958;None;None;693.0789270999958;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_52.2ns.avi;happy;9.0;incongruent;130.0;150.0;172.57202848318138;s_h;;;;;0;53;53;53;;;;;;;696.112226199999;None;697.7787393000326;698.0954681999865;699.2388841999928;699.2704511000193;702.7787361000082;None;9;0;1.035644699994009;702.7787361000082;None;;;;;;;;5;;;;;;704.3286215999979;None;None;None;[];704.3286215999979;None;None;704.3286215999979;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
9.0;f;019_m_f_s_a.jpg;sad;7.0;happy_61.1ns.avi;happy;9.0;incongruent;130.0;150.0;181.3003220572762;s_h;;;;;0;54;54;54;;;;;;;707.3619104999816;None;709.1285126000294;709.4450531000039;710.5867699999944;710.603380399989;717.9699361000094;None;8;0;0.3884898999822326;717.9699361000094;None;;;;;;;;5;;;;;;719.5197582999826;None;None;None;[];719.5197582999826;None;None;719.5197582999826;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_133.1.wmv;sad;7.0;incongruent;120.0;160.0;198.86251500867985;h_s;;;;;0;55;55;55;;;;;;;722.5446918000234;None;724.4279373000027;724.7446434000158;725.8696677000262;725.8863173000282;727.8778634000337;None;7;0;0.928403600002639;727.8778634000337;None;;;;;;;;4;;;;;;729.4277785000158;None;None;None;[];729.4277785000158;None;['7'];729.4277785000158;None;[1.5945736999856308];;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_128.2.wmv;sad;7.0;incongruent;120.0;160.0;206.10005857915363;h_s;;;;;0;56;56;56;;;;;;;732.4281585999997;None;734.3608887000009;734.677288100007;735.8193101999932;735.8357913999935;737.8109175999998;None;7;0;0.4674313999712467;737.8109175999998;None;;;;;;;;5;;;;;;739.3694856999791;None;None;None;[];739.3694856999791;None;None;739.3694856999791;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
1.0;f;021_o_f_s_a.jpg;sad;7.0;sad_9.5ns.avi;sad;7.0;congruent;130.0;160.0;206.16642757875042;s_s;;;;;0;57;57;57;;;;;;;742.394112000009;None;744.3271767999977;744.6436001000111;745.785493000003;745.8023263000068;751.5021336000063;None;7;0;0.5200331000378355;751.5021336000063;None;;;;;;;;4;;;;;;753.0520451000193;None;None;None;[];753.0520451000193;None;['7'];753.0520451000193;None;[0.38622280000709];;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
1.0;f;021_o_f_h_a.jpg;happy;9.0;happy_12.1ns.avi;happy;9.0;congruent;120.0;150.0;132.59080005900228;h_h;;;;;0;58;58;58;;;;;;;756.0602184000309;None;757.4269250999787;757.7519708999898;758.9351917000022;758.951898600033;766.4939044000348;None;8;0;0.6487443000078201;766.4939044000348;None;;;;;;;;5;;;;;;768.2599282999872;None;None;None;[];768.2599282999872;None;None;768.2599282999872;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
3.0;m;013_y_m_s_a.jpg;sad;7.0;happy_56.2ns.avi;happy;9.0;incongruent;130.0;150.0;163.39234110935848;s_h;;;;;0;59;59;59;;;;;;;771.2932018000283;None;772.9013792999904;773.2265109000145;774.4096893999958;774.4264280999778;779.3762048999779;None;9;0;0.49416599998949096;779.3762048999779;None;;;;;;;;5;;;;;;780.9260924999835;None;None;None;[];780.9260924999835;None;None;780.9260924999835;None;;;;S12068;2023_Mar_14_1555;VideoMask;2021.1.2;120.02971938919245;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;783.9426059999969;None;;;;;;
