primePerson;primeGender;prime;primeEmotion;corrAnsPrime;target;targetEmotion;corrAnsTar;Cond;ID_Primer;ID_Target;JitterTime;Condition;example.thisRepN;example.thisTrialN;example.thisN;example.thisIndex;study.thisRepN;study.thisTrialN;study.thisN;study.thisIndex;MR_trigger_time;MR_trigger_number;text_intro.started;text_intro.stopped;text_probe.started;text_probe.stopped;polygon_ISI.started;polygon_ISI.stopped;polygon.started;polygon.stopped;primerImage.started;primerImage.stopped;response.started;response.stopped;key_resp.keys;key_resp.corr;key_resp.started;key_resp.stopped;slider_Text.started;slider_Text.stopped;slider_ex.response;slider_ex.rt;slider_ex.history;slider_ex.started;slider_ex.stopped;Rating;slider_resp_response.keys;slider_resp_response.rt;slider_resp_response.started;slider_resp_response.stopped;text_start.started;text_start.stopped;key_resp.rt;text_slider.started;text_slider.stopped;slider_stud.response;slider_stud.rt;slider_stud.history;slider_stud.started;slider_stud.stopped;slider_resp_study.keys;slider_resp_study.rt;slider_resp_study.started;slider_resp_study.stopped;text_ende.started;text_ende.stopped;participant;date;expName;psychopyVersion;frameRate;
7.0;m;027_o_m_h_a.jpg;happy;9.0;sad_117.1.wmv;sad;7.0;incongruent;120.0;160.0;181.28665202824095;h_s;;;;;0;44;44;44;;;;;;;563.1738374000124;None;564.9153675000125;565.2403753000108;566.3737345000118;566.3904419000028;568.3653168000019;None;7;0;568.3653168000019;None;;;;;;;;5;;;;;;;0.5800582999945618;569.9152669000032;None;None;None;[];569.9152669000032;None;"['7', '9']";"[0.821891700004926, 2.8379831000056583]";569.9152669000032;None;;;S11944;2022_Dec_22_1629;VideoMask;2021.1.2;120.01949118104812;
3.0;m;033_o_m_s_a.jpg;sad;7.0;happy_126.3.wmv;happy;9.0;incongruent;130.0;150.0;198.85252030535366;s_h;;;;;0;45;45;45;;;;;;;572.915205199999;None;574.8066893000068;575.1318443000055;576.2734231000068;576.2899413999985;578.2651480000059;None;9;0;578.2651480000059;None;;;;;;;;4;;;;;;;0.6402572999941185;579.8149813000055;None;None;None;[];579.8149813000055;None;['7'];[1.6026654000015697];579.8149813000055;None;;;S11944;2022_Dec_22_1629;VideoMask;2021.1.2;120.01949118104812;
3.0;m;033_o_m_h_a.jpg;happy;9.0;sad_136.1.wmv;sad;7.0;incongruent;120.0;160.0;176.97002883463455;h_s;;;;;0;46;46;46;;;;;;;582.8237236999994;None;584.5397693999985;584.8649069000094;585.989656100006;586.0064471000078;587.9897006000101;None;None;0;587.9897006000101;None;;;;;;;;5;;;;;;;;589.5397321000055;None;None;None;[];589.5397321000055;None;None;;589.5397321000055;None;;;S11944;2022_Dec_22_1629;VideoMask;2021.1.2;120.01949118104812;
9.0;f;019_m_f_h_a.jpg;happy;9.0;happy_10.1ns.avi;happy;9.0;congruent;120.0;150.0;157.2463435658512;h_h;;;;;0;47;47;47;;;;;;;592.5645989000041;None;594.1145220000035;594.4310702000075;595.597851700004;595.6144267000054;603.0142611000047;None;9;0;603.0142611000047;None;;;;;;;;5;;;;;;;0.9632733000034932;604.5641943000082;None;None;None;[];604.5641943000082;None;None;;604.5641943000082;None;;;S11944;2022_Dec_22_1629;VideoMask;2021.1.2;120.01949118104812;
2.0;f;012_o_f_h_a.jpg;happy;9.0;happy_2.2ns.avi;happy;9.0;congruent;120.0;150.0;206.34800317295262;h_h;;;;;0;48;48;48;;;;;;;607.5892448000086;None;609.5640440999996;609.8806421000045;611.0473257000122;611.064045200008;623.2220486000006;None;9;0;623.2220486000006;None;;;;;;;;5;;;;;;;0.5391983000008622;624.7802636999986;None;None;None;[];624.7802636999986;None;None;;624.7802636999986;None;;;S11944;2022_Dec_22_1629;VideoMask;2021.1.2;120.01949118104812;
3.0;m;033_o_m_h_a.jpg;happy;9.0;happy_24.2ns.avi;happy;9.0;congruent;120.0;150.0;167.9423847659953;h_h;;;;;0;49;49;49;;;;;;;627.8135433999996;None;629.4300504999992;629.7466719000076;630.9300572000066;630.9467340000119;634.6049379000033;None;9;0;634.6049379000033;None;;;;;;;;4;;;;;;;0.9807895999983884;636.1548959000065;None;None;None;[];636.1548959000065;None;['7'];[1.5428801999951247];636.1548959000065;None;;;S11944;2022_Dec_22_1629;VideoMask;2021.1.2;120.01949118104812;
1.0;f;021_o_f_s_a.jpg;sad;7.0;happy_61.2ns.avi;happy;9.0;incongruent;130.0;150.0;210.94664004826666;s_h;;;;;0;50;50;50;;;;;;;639.1631505000114;None;641.1631146;641.4793372999993;642.6545592000039;642.6713579000061;647.1379171000008;None;9;0;647.1379171000008;None;;;;;;;;5;;;;;;;0.4475016000069445;648.6878037999995;None;None;None;[];648.6878037999995;None;None;;648.6878037999995;None;;;S11944;2022_Dec_22_1629;VideoMask;2021.1.2;120.01949118104812;
4.0;m;004_o_m_s_a.jpg;sad;7.0;sad_2.4ns.avi;sad;7.0;congruent;130.0;160.0;153.02079367163634;s_s;;;;;0;51;51;51;;;;;;;651.7211157000129;None;653.2460538000014;653.5710331000009;654.7226767000102;654.738657400012;662.6624146000104;None;7;0;662.6624146000104;None;;;;;;;;4;;;;;;;0.45099919999483973;664.212314000004;None;None;None;[];664.212314000004;None;['7'];[2.516975699996692];664.212314000004;None;;;S11944;2022_Dec_22_1629;VideoMask;2021.1.2;120.01949118104812;
8.0;m;008_y_m_h_a.jpg;happy;9.0;happy_1.2ns.avi;happy;9.0;congruent;120.0;150.0;210.98946429383824;h_h;;;;;0;52;52;52;;;;;;;667.2127417000011;None;669.2622231999994;669.5787271000008;670.7371947000065;670.7540163000085;683.5129339000123;None;9;0;683.5129339000123;None;;;;;;;;5;;;;;;;0.7763973999972222;685.0783879000082;None;None;None;[];685.0783879000082;None;None;;685.0783879000082;None;;;S11944;2022_Dec_22_1629;VideoMask;2021.1.2;120.01949118104812;
2.0;f;012_o_f_s_a.jpg;sad;7.0;happy_52.2ns.avi;happy;9.0;incongruent;130.0;150.0;172.57202848318138;s_h;;;;;0;53;53;53;;;;;;;688.0949096000113;None;689.7364475000068;690.0616774000082;691.2115526000125;691.228156000012;694.7364748000109;None;9;0;694.7364748000109;None;;;;;;;;4;;;;;;;0.5771262999915052;696.4863555000047;None;None;None;[];696.4863555000047;None;['7'];[1.9871005000022706];696.4863555000047;None;;;S11944;2022_Dec_22_1629;VideoMask;2021.1.2;120.01949118104812;
9.0;f;019_m_f_s_a.jpg;sad;7.0;happy_61.1ns.avi;happy;9.0;incongruent;130.0;150.0;181.3003220572762;s_h;;;;;0;54;54;54;;;;;;;699.4946244000021;None;701.277820000003;701.5945433000015;702.736049500003;702.7527101000014;710.1193223000009;None;9;0;710.1193223000009;None;;;;;;;;4;;;;;;;0.6420231999945827;711.6692341000016;None;None;None;[];711.6692341000016;None;['7'];[1.7247883999953046];711.6692341000016;None;;;S11944;2022_Dec_22_1629;VideoMask;2021.1.2;120.01949118104812;
0.0;f;030_o_f_h_a.jpg;happy;9.0;sad_133.1.wmv;sad;7.0;incongruent;120.0;160.0;198.86251500867985;h_s;;;;;0;55;55;55;;;;;;;714.6695260999986;None;716.5606393000053;716.8935691000079;718.0274002000078;718.0440631000092;720.0272384999989;None;7;0;720.0272384999989;None;;;;;;;;2;;;;;;;0.37426210001285654;721.5772252000024;None;None;None;[];721.5772252000024;None;"['7', '7', '7']";"[0.3924871999915922, 0.8721398999914527, 1.128177799997502]";721.5772252000024;None;;;S11944;2022_Dec_22_1629;VideoMask;2021.1.2;120.01949118104812;
0.0;f;040_y_f_h_a.jpg;happy;9.0;sad_128.2.wmv;sad;7.0;incongruent;120.0;160.0;206.10005857915363;h_s;;;;;0;56;56;56;;;;;;;724.5858758000104;None;726.5187536000012;726.8521851000114;727.9852314000018;728.0019616000063;729.9770172999997;None;7;0;729.9770172999997;None;;;;;;;;2;;;;;;;0.5285548999963794;731.5269333000033;None;None;None;[];731.5269333000033;None;"['7', '7', '7', '7']";"[0.5786019999941345, 1.058438699998078, 1.3143784999992931, 1.5704925000027288]";731.5269333000033;None;;;S11944;2022_Dec_22_1629;VideoMask;2021.1.2;120.01949118104812;
1.0;f;021_o_f_s_a.jpg;sad;7.0;sad_9.5ns.avi;sad;7.0;congruent;130.0;160.0;206.16642757875042;s_s;;;;;0;57;57;57;;;;;;;734.5272809000016;None;736.4768293000088;736.8017588000075;737.9685823000036;737.9851125999994;743.6516077000124;None;7;0;743.6516077000124;None;;;;;;;;3;;;;;;;0.6304085000010673;745.2015416000067;None;None;None;[];745.2015416000067;None;"['7', '7']";"[0.432020599997486, 0.6639800999982981]";745.2015416000067;None;;;S11944;2022_Dec_22_1629;VideoMask;2021.1.2;120.01949118104812;
1.0;f;021_o_f_h_a.jpg;happy;9.0;happy_12.1ns.avi;happy;9.0;congruent;120.0;150.0;132.59080005900228;h_h;;;;;0;58;58;58;;;;;;;748.2018719000043;None;749.5515167000121;749.8764601000003;751.059693800009;751.0763350000052;758.6181570000044;None;9;0;758.6181570000044;None;;;;;;;;9;;;;;;;0.5913200999930268;760.1760666000046;None;None;None;[];760.1760666000046;None;"['9', '9', '9', '9']";"[0.8015254000056302, 1.1134037000010721, 1.3693236999970395, 1.633408599998802]";760.1760666000046;None;;;S11944;2022_Dec_22_1629;VideoMask;2021.1.2;120.01949118104812;
3.0;m;013_y_m_s_a.jpg;sad;7.0;happy_56.2ns.avi;happy;9.0;incongruent;130.0;150.0;163.39234110935848;s_h;;;;;0;59;59;59;;;;;;;763.1764409000025;None;764.7758027000091;765.0925409000047;766.2601794000075;766.2842170000076;771.2507665000012;None;9;0;771.2507665000012;None;;;;;;;;5;;;;;;;0.7347826000041096;772.8007520000101;None;None;None;[];772.8007520000101;None;None;;772.8007520000101;None;;;S11944;2022_Dec_22_1629;VideoMask;2021.1.2;120.01949118104812;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775.8339302000095;None;;;;;;
